DateTimeUTC,0,1,2,3,4,5,6,7,8,9
2017-04-05 08:00:00,0.08445841,-0.47854185,1.2175171,-0.69930327,0.8774059,0.4100231,1.8665853,0.11550595,-1.344698,0.6429293
2017-04-05 09:00:00,0.050251007,-0.75739205,1.0907829,-0.52523327,0.7731092,0.67677826,1.8969158,0.32329485,-1.3708901,0.7239984
2017-04-05 10:00:00,-0.060996413,-0.56173486,1.130814,-0.42119193,0.7180295,0.7188185,1.9750499,0.41300434,-1.355507,0.674274
2017-04-05 11:00:00,-0.27120394,-0.30057406,1.1442096,-0.43381333,0.75110126,0.68461424,1.7730387,0.33194852,-1.2732968,0.55244553
2017-04-05 12:00:00,-0.27906436,-0.18008494,1.1306422,-0.5525538,0.7685498,0.7875064,1.5179684,0.34508997,-1.2189513,0.613541
2017-04-05 13:00:00,0.17481136,-0.73774815,0.9735776,-0.66119456,0.82339716,1.0139676,1.2068644,0.64218795,-1.0968003,0.96684456
2017-04-05 14:00:00,0.1754713,-1.3301076,0.5512928,-0.84211683,0.68752146,1.2380693,1.0767089,0.9405885,-1.1356059,1.246728
2017-04-05 15:00:00,0.24211478,-1.8461814,0.018677533,-0.9571874,0.7895682,0.9794229,0.58638144,0.6986178,-1.2728492,1.0875127
2017-04-05 16:00:00,-0.33116716,-0.93373406,-0.5883306,0.38323313,-0.14399913,0.34410655,-0.72955525,0.07773754,0.27557358,0.0901795
2017-04-05 17:00:00,-1.0034229,0.23078345,-0.5277765,1.0727683,-0.88306046,-0.13263881,-1.6283232,-0.7557857,1.3266989,-0.60627705
2017-04-05 18:00:00,-1.4379705,0.75316334,-0.4857256,1.4689018,-1.503189,-0.51903564,-1.8428305,-1.1343182,1.5872487,-1.0261185
2017-04-05 19:00:00,-1.4530425,0.9312008,-0.2961274,1.4871073,-1.5657177,-0.6158313,-1.7482768,-1.0479281,1.4568393,-0.9584126
2017-04-05 20:00:00,-1.3201679,1.0868654,-0.30208156,1.5032127,-1.3291068,-0.812995,-1.7666496,-0.98668873,1.2002649,-0.9925479
2017-04-05 21:00:00,-1.075756,0.89693,-0.034758538,1.5691712,-0.9427675,-0.59182376,-1.2203269,-0.60772645,0.8614794,-0.66969055
2017-04-05 22:00:00,-1.3117541,0.8001425,-0.08527312,1.6824733,-1.0491561,-0.16765976,-0.97357416,-0.3299423,0.55626225,-0.44359273
2017-04-05 23:00:00,-0.903236,0.0025372803,0.09583494,1.2793592,-0.26983747,0.21793497,-0.6084242,0.22993565,0.07448,0.19771835
2017-04-06 00:00:00,-0.15460294,-0.9120408,0.14152136,0.815012,0.41169307,0.7118938,-0.13516346,0.64478004,-0.42862782,0.7809652
2017-04-06 01:00:00,0.12902284,-1.213876,-0.18493691,0.4207593,0.6267891,0.52981234,0.50983644,0.618642,-0.7103936,0.755177
2017-04-06 02:00:00,0.2522974,-2.138658,-0.8469621,-0.58662367,0.8667728,0.6361327,0.62527,0.71789694,-0.9473084,0.6433507
2017-04-06 03:00:00,0.3237257,-1.76439,-0.7873758,-0.58760965,0.85731375,0.643685,0.5436092,0.79264593,-0.89544225,0.67402756
2017-04-06 04:00:00,0.19827843,-1.0206355,-0.6315644,-0.16775006,0.678972,0.4916092,0.32224244,0.39009136,-0.5223552,0.5481845
2017-04-06 05:00:00,0.22999823,-1.3065405,-0.850014,-0.5468706,0.7754588,0.61415994,0.3223435,0.42024213,-0.6218718,0.6205946
2017-04-06 06:00:00,0.22744739,-1.3907503,-0.54550505,-0.89594483,0.55870914,1.1090586,0.035734475,0.66328907,-0.66804075,1.2775006
2017-04-06 07:00:00,0.17115498,-1.417147,-0.4105405,-0.9542211,-0.06210359,1.1684557,-0.6216885,0.59461284,-0.5344497,1.6087153
2017-04-06 08:00:00,-0.16529167,-0.739334,-0.84134686,-0.017195582,-1.2650228,0.67318404,-1.5015738,-0.2434606,0.79706395,0.72558177
2017-04-06 09:00:00,-0.641531,0.29252905,-1.0937061,0.84599507,-2.3812044,-0.16917282,-2.3968139,-1.1323054,2.166864,-0.6771864
2017-04-06 10:00:00,-0.72302526,0.63201773,-1.0245484,1.4186978,-2.279623,-0.7496901,-1.9612511,-1.3800424,2.2082665,-1.1661878
2017-04-06 11:00:00,-0.61748093,0.7532457,-0.977926,1.6504048,-2.246977,-0.6913288,-1.7220606,-0.907403,1.9112495,-0.8685574
2017-04-06 12:00:00,-0.72631454,0.93026215,-0.7108525,1.8132542,-2.1573246,-0.62756115,-1.6566049,-0.72520113,1.6024755,-0.5691019
2017-04-06 13:00:00,-0.8744663,1.1640695,-0.68019927,1.8132768,-2.0989516,-0.7506437,-1.8041159,-0.791922,1.4934577,-0.6980241
2017-04-06 14:00:00,-0.8840085,1.048707,-0.85884225,1.75607,-2.0722878,-0.7446143,-2.0350697,-0.950078,1.6515285,-0.88761646
2017-04-06 15:00:00,-0.8973252,0.8310818,-0.962842,1.6085794,-1.9414371,-0.6809947,-2.0629869,-0.98888123,1.543721,-0.89347976
2017-04-06 16:00:00,-0.7038325,0.553833,-1.0350705,1.3841271,-1.6976639,-0.62322754,-1.9989055,-0.86244345,1.2672023,-0.61459446
2017-04-06 17:00:00,-0.5620165,0.3743831,-0.7200453,1.1789048,-1.3215812,-0.34628373,-1.7230047,-0.45805985,0.74799836,-0.054077536
2017-04-06 18:00:00,-0.35773587,0.028004676,-0.25939634,1.1716738,-0.34826216,-0.024606287,-0.82965255,-0.0067723095,0.07711002,0.33056277
2017-04-06 19:00:00,-0.28244317,-0.08234507,-0.07936761,0.9990491,-0.11751163,0.162018,-0.24949452,0.3010888,-0.26041755,0.42113632
2017-04-06 20:00:00,-0.012849987,-0.24732774,-0.15166065,0.6417236,0.15547109,0.23774678,-0.24465159,0.37997636,-0.30643505,0.5589335
2017-04-06 21:00:00,0.26532352,-0.21948528,-0.28349653,0.42659873,0.41965488,0.22394747,-0.37291303,0.35334656,-0.149835,0.6371659
2017-04-06 22:00:00,0.17204165,-0.21132219,-0.2454122,0.35440215,0.40020922,0.30634034,-0.22748885,0.19727823,-0.09993023,0.59531677
2017-04-06 23:00:00,-0.037888408,-0.103104115,-0.07203773,0.38448283,0.3286998,0.34426868,0.0835253,-0.0005604327,-0.15205137,0.37433037
2017-04-07 00:00:00,-0.13783771,-0.004973531,0.14861336,0.34796214,0.2309986,0.4957643,0.20556428,0.07662925,-0.19701213,0.4509543
2017-04-07 01:00:00,-0.19588768,-0.058865696,0.3239327,0.38114434,0.1831415,0.5750946,0.2979951,0.12408346,-0.28002602,0.56366
2017-04-07 02:00:00,-0.14839816,-0.071314424,0.40267083,0.2519005,0.17421675,0.7295757,0.34031057,0.28289407,-0.36575842,0.71160847
2017-04-07 03:00:00,-0.08932811,-0.08107436,0.23612419,0.32271776,0.12763846,0.7043561,0.2740804,0.37516004,-0.3319888,0.6953132
2017-04-07 04:00:00,-0.28211284,-0.032285213,0.30978692,0.3665137,-0.065970376,0.73520625,0.117536694,0.35808706,-0.27886343,0.71548796
2017-04-07 05:00:00,-0.13709027,-0.09110403,0.4207039,0.25077108,0.13721672,0.8157807,0.40672585,0.45239067,-0.39857993,0.778957
2017-04-07 06:00:00,-0.021296024,-0.1265136,0.3023416,0.26948103,0.16082159,0.7577459,0.42826658,0.41506463,-0.3996673,0.7119576
2017-04-07 07:00:00,-0.053792655,-0.08605498,0.19477865,0.14158839,0.22627506,0.71625376,0.40500107,0.4660096,-0.4564542,0.6487535
2017-04-07 08:00:00,-0.462748,-0.33176076,-0.19912437,0.3560788,0.055493563,0.14795732,-0.32025227,-0.119706064,-0.002405703,0.20525058
2017-04-07 09:00:00,-1.242586,1.1102395,0.5348844,-0.2614215,-0.4983535,0.7281429,-1.0588747,0.07614222,-0.43212426,0.4127275
2017-04-07 10:00:00,0.52521217,-1.0794508,-0.10069874,1.8181287,-1.8564943,-0.032065034,-1.4875643,0.82023513,2.3239982,-1.2174654
2017-04-07 11:00:00,0.09791547,-0.5924969,-0.35950425,1.7957469,-1.5746646,1.2279011,-0.2508302,-0.31466258,2.156905,-2.106083
2017-04-07 12:00:00,-0.35297793,1.0808476,-0.75948286,3.3316495,-2.1043527,0.08520526,-0.6801859,-0.028321743,3.4823215,-3.991224
2017-04-07 13:00:00,-0.6999008,2.5060112,-0.3001587,3.2334967,-2.1756396,0.24370176,-0.17579243,0.28070092,2.3828576,-1.0631151
2017-04-07 14:00:00,-1.6138091,2.6443844,-0.15165618,1.6969408,-3.219189,0.710318,-1.7227777,-0.35038596,1.9796773,-0.85713714
2017-04-07 15:00:00,-1.3738923,2.131162,0.20890012,1.6875607,-2.297347,0.7284115,-1.5012591,-0.21511173,1.3819067,-0.3108657
2017-04-07 16:00:00,-1.5734469,1.6119184,0.39663666,1.717138,-1.5129025,-0.517492,-1.3934573,-0.15391618,0.43132773,0.06495494
2017-04-07 17:00:00,-1.1112956,0.697101,0.6404409,1.5280496,-0.24393046,0.10794234,-0.19999644,-0.055688024,0.44915596,-0.31670412
2017-04-07 18:00:00,-0.906016,0.3868615,0.60336155,1.2183068,-0.15128312,0.43221354,-0.17801872,0.32165435,-0.0013682544,0.30923337
2017-04-07 19:00:00,-0.36645806,0.35645717,0.55097234,1.0519553,0.06642608,0.3782338,0.11538115,0.6129092,0.013632864,0.4399641
2017-04-07 20:00:00,0.08814168,0.114860445,0.19584608,0.86437654,0.53459907,0.22374278,0.3480959,0.4407915,0.06382376,0.39464164
2017-04-07 21:00:00,0.08650732,-0.20498353,0.054352403,0.4221968,0.6010417,0.3428528,0.55360556,0.09456983,-0.27375075,0.38546795
2017-04-07 22:00:00,0.029732823,-0.25294077,-0.18916741,0.16112524,0.5621195,0.25666416,0.27364123,-0.11733812,-0.31594634,0.19926636
2017-04-07 23:00:00,0.03996885,-0.2020753,-0.41109952,0.24427521,0.49857035,0.11823082,0.16401699,-0.20591283,-0.22085617,0.11779064
2017-04-08 00:00:00,-0.05793482,-0.18431824,-0.3043914,0.32305124,0.44172272,0.06922799,0.23184739,-0.21297091,-0.23938577,0.12650922
2017-04-08 01:00:00,-0.097629786,-0.053046763,-0.27636722,0.55217403,0.32364023,-0.026102662,0.19139667,-0.2829445,-0.16913904,0.08017858
2017-04-08 02:00:00,-0.044157684,-0.08369517,-0.3431593,0.44985136,0.32923016,0.051040053,0.21946147,-0.21367419,-0.1666228,0.13702314
2017-04-08 03:00:00,-0.02721268,-0.19859052,-0.3692238,0.33004794,0.34044793,0.16993368,0.22859818,-0.13452744,-0.17755482,0.20332095
2017-04-08 04:00:00,0.049643517,-0.3984704,-0.3109813,0.15451306,0.32892108,0.41135523,0.25885448,0.08270545,-0.2926965,0.4599197
2017-04-08 05:00:00,-0.01329422,-0.24319506,-0.37961957,0.30115485,0.3023608,0.11893493,0.19922441,-0.15217963,-0.26704642,0.24730328
2017-04-08 06:00:00,0.008587241,-0.31268555,-0.40729973,0.28367922,0.3221175,0.2046206,0.17712665,-0.100611806,-0.2989291,0.28136438
2017-04-08 07:00:00,0.09981382,-0.35772645,-0.31996998,0.1878269,0.39056334,0.3322477,0.36505485,0.11174728,-0.45698157,0.41708115
2017-04-08 08:00:00,0.08556384,-0.4575671,-0.34219024,0.08782166,0.5536214,0.4285778,0.49511695,0.20655757,-0.5147114,0.3977639
2017-04-08 09:00:00,-0.08342004,-0.48378307,-0.07549843,0.25536817,0.5109973,0.4480744,0.57949245,0.21433756,-0.60410076,0.39624822
2017-04-08 10:00:00,-0.08913982,-0.46851003,-0.09211734,0.20379937,0.5988512,0.34126723,0.6176047,0.10300551,-0.5056124,0.29383034
2017-04-08 11:00:00,-0.1718384,-0.23833495,-0.384105,-0.24663699,0.5199561,0.20947737,0.376138,-0.163778,-0.46965998,0.043277748
2017-04-08 12:00:00,-0.99633235,-0.51598114,-0.55585814,-0.5177417,0.26305956,0.20591646,0.14238974,0.1256911,-0.7170686,0.30595177
2017-04-08 13:00:00,-1.5534102,0.8352349,-0.17431518,0.76369274,-1.1958964,0.5942342,-1.0626262,0.14201665,0.6611948,-0.13076049
2017-04-08 14:00:00,-0.6022899,0.4456983,0.6867926,1.5241122,-0.57146335,0.31971383,-0.27993712,0.8737245,1.2409253,0.5267792
2017-04-08 15:00:00,1.20282,0.61988956,0.6087547,2.2040713,0.51163924,-0.3713091,-0.46624973,1.1791077,2.2210631,-0.8943493
2017-04-08 16:00:00,2.3242288,2.5775838,1.6545773,2.3812041,0.23897624,-0.8808566,-1.1406065,1.42646,2.579615,-2.497129
2017-04-08 17:00:00,1.7205383,3.2892249,1.6801987,2.0243182,-0.12241012,-1.3803184,-1.5951699,1.0267208,1.5439289,-2.3799124
2017-04-08 18:00:00,2.4776487,5.18056,2.7217329,2.6883671,0.3172383,-0.90944153,0.7610723,0.5824927,1.5616971,-4.0124164
2017-04-08 19:00:00,4.5526485,6.479444,3.1253355,1.1477526,2.8954818,-2.5922122,3.1044462,-0.261626,0.48205706,-5.265251
2017-04-08 20:00:00,5.202647,5.548453,2.1186562,-1.5128579,3.119924,-2.5316434,3.256738,-1.0165907,-0.3804174,-3.7181575
2017-04-08 21:00:00,4.0623965,4.004509,1.5422568,-2.6596522,2.1757164,-1.491498,3.153354,-0.69089615,-0.9333856,-1.9725533
2017-04-08 22:00:00,1.1622766,1.1693552,0.8979776,-1.1798356,0.34294897,0.85650283,0.836668,0.33044204,-0.7315835,0.6819736
2017-04-08 23:00:00,0.37970066,0.63976777,0.45402098,-0.23995286,-0.06705627,0.76030433,0.80534005,0.3882869,-0.4422482,0.68230516
2017-04-09 00:00:00,-0.5165607,1.1787751,-0.17623833,1.7277124,0.05843389,-0.78986055,0.45178714,-0.55285424,0.44914457,-1.2561655
2017-04-09 01:00:00,-1.7030957,1.0636894,1.1453892,-5.9951463,4.4859343,-3.9143276,4.3452106,-4.3760834,-3.3115768,-4.9536586
2017-04-09 02:00:00,-1.5554128,2.237994,1.4710871,-6.6341558,5.4661574,-4.682231,4.431597,-4.925348,-3.6017058,-5.3817496
2017-04-09 03:00:00,-1.662972,2.7564716,1.6448958,-1.7194514,0.40944782,0.5225421,-3.0547512,0.7399509,-1.3677957,-0.2062946
2017-04-09 04:00:00,1.7545491,3.72266,2.1820393,-3.4482408,1.2212735,0.70992,-2.1295257,2.6289945,-1.8067216,1.2407055
2017-04-09 05:00:00,2.4813414,-3.7187686,-0.4287708,2.8216672,-1.2889618,-0.81772643,-1.018464,1.6289324,4.162862,1.9360149
2017-04-09 06:00:00,3.9870186,-6.2387643,0.40522256,2.7403963,2.5255704,0.8284482,-1.1356112,1.4559568,1.0930887,1.9802845
2017-04-09 07:00:00,4.548537,-2.4868715,0.89385194,4.0182924,2.294884,0.38829434,-3.3535826,-0.027415127,2.982331,-1.1700354
2017-04-09 08:00:00,1.2081989,3.7213523,1.8706205,4.882001,-0.006509617,1.1558943,1.1821796,2.6401916,2.600502,-1.7944791
2017-04-09 09:00:00,-4.1010437,3.6317546,-0.17846516,-0.7927207,-6.853382,1.6433423,-5.6108017,0.65827346,0.5586921,2.3135219
2017-04-09 10:00:00,-1.8376181,2.4944184,0.75875735,-0.05344081,-3.589066,1.1772082,-5.7203884,0.7771045,-1.4704922,4.611036
2017-04-09 11:00:00,-2.021379,0.9485145,-0.49193385,0.2657019,-1.8740373,0.13279766,-4.478234,1.2541288,-1.5098764,2.2724185
2017-04-09 12:00:00,-1.3056834,1.4356705,1.1693763,-3.4948788,2.696209,-2.023577,2.5079064,-2.3498054,-2.0244036,-2.4534388
2017-04-09 13:00:00,-1.766286,2.4901497,1.5325638,-4.7922235,4.5648828,-4.076403,3.377388,-4.357583,-2.6233666,-4.451585
2017-04-09 14:00:00,-1.514904,3.1572497,1.7024001,-4.84684,5.064157,-4.575694,2.98083,-4.60034,-2.7288713,-4.7332516
2017-04-09 15:00:00,-1.1401101,3.8538694,1.4490521,-4.0957947,4.017148,-3.8783488,1.6212119,-4.1365247,-2.1135225,-4.3763213
2017-04-09 16:00:00,-0.39066106,3.035878,1.4175527,-3.053885,2.824722,-2.295535,0.05189094,-2.844514,-1.5844026,-2.4496994
2017-04-09 17:00:00,-0.2023772,1.7788416,1.1024928,-2.053015,2.1140163,-1.2869375,-0.22846255,-1.8778194,-1.2516447,-1.353653
2017-04-09 18:00:00,-0.6050481,2.2371583,0.9429132,-2.0311491,1.914943,-1.4595027,0.03694409,-2.208887,-0.9394976,-1.9460573
2017-04-09 19:00:00,-0.72648215,2.3672545,1.1566219,-1.7478364,1.8430219,-1.6672542,0.10380238,-2.1762838,-0.68244004,-2.0392919
2017-04-09 20:00:00,-1.0401397,2.9421964,1.1690718,-1.2701888,1.0953313,-1.5194538,-0.36882123,-2.1093812,-0.5571692,-2.4397655
2017-04-09 21:00:00,-1.2150506,2.0568552,1.1416161,-0.34371865,0.7316896,-0.7821545,-0.4769567,-1.14842,-0.3928663,-1.680737
2017-04-09 22:00:00,-1.2285364,1.8588505,0.74816084,0.08863896,0.49610803,-0.77809554,-0.4554033,-1.0704339,-0.13811919,-1.5013127
2017-04-09 23:00:00,-1.2983674,1.3695917,0.62410533,0.82596475,0.46358892,-0.8786033,-0.40558472,-0.9252751,0.09182814,-1.1569047
2017-04-10 00:00:00,-1.534446,1.4766951,0.75963604,0.95737237,0.13260424,-0.7278181,-0.46217534,-0.73743975,0.09313217,-1.0897768
2017-04-10 01:00:00,-1.5101429,1.1853302,0.82148457,0.79218554,-0.18117096,-0.23933738,-0.67034817,-0.35288054,0.2115281,-0.59723574
2017-04-10 02:00:00,-1.2367153,0.96211797,1.0476354,0.58363813,-0.18868497,0.15586072,-0.6012405,0.050831944,0.14816836,-0.2145035
2017-04-10 03:00:00,-0.8590161,0.6061786,1.0908235,-0.075694084,0.09996459,0.4315768,-0.009847254,0.29496008,-0.0065323412,-0.08492693
2017-04-10 04:00:00,-0.771126,0.528982,1.2853962,-0.3813873,0.15651256,0.5704267,0.2282679,0.327448,-0.18413904,0.07438903
2017-04-10 05:00:00,-0.54249626,0.16071337,1.359743,-0.62584364,0.45253947,0.65156794,0.3627977,0.42759627,-0.37963006,0.24621728
2017-04-10 06:00:00,-0.4147829,-0.28572625,0.8330345,-0.19983596,0.45927218,0.81392676,-0.07574245,0.49927244,-0.012916267,0.4340472
2017-04-10 07:00:00,-1.1715161,-0.24120152,0.25257242,0.4466977,-0.5195484,0.13723463,-0.99922,-0.5211679,1.077379,-0.8317058
2017-04-10 08:00:00,-1.2771683,-0.0081011355,-0.094442576,1.3366379,-0.9949815,-0.20708793,-1.437935,-1.0319879,1.829316,-1.2972419
2017-04-10 09:00:00,-1.3228695,0.5174359,0.11727786,1.7569015,-0.82139623,-0.31911343,-1.2183839,-0.77677786,1.691507,-1.024076
2017-04-10 10:00:00,-1.2707062,0.8861106,0.25505692,1.7416968,-0.6220567,-0.53659576,-1.1946862,-0.7137946,1.1689779,-0.9023623
2017-04-10 11:00:00,-1.2490085,0.76584774,0.5837685,1.2100708,-0.24338572,-0.34263808,-0.83436763,-0.60526615,0.8090296,-0.6451174
2017-04-10 12:00:00,-1.3427684,0.46743214,0.93857765,0.5303764,-0.25817162,0.26147658,-0.14891157,0.110562995,0.1919941,-0.11876342
2017-04-10 13:00:00,-0.9369311,0.3809622,1.6089574,-0.9620253,0.60873055,0.5172335,-0.4545476,0.43039736,-0.42492673,-0.068933114
2017-04-10 14:00:00,0.12314808,1.4420806,1.8986299,-0.17317075,0.7427938,0.5907998,-0.41473696,0.5996344,0.1773887,0.13038212
2017-04-10 15:00:00,0.042826533,1.1836662,1.9700589,0.78542244,0.22835743,0.2500301,-0.076595455,0.519696,1.1591011,-0.7351173
2017-04-10 16:00:00,0.25053954,1.3351954,1.0598137,1.8225683,-0.2731328,-0.7077951,-0.9512845,-0.17693609,2.7474263,-1.9770088
2017-04-10 17:00:00,0.8671274,1.5015345,-0.26176348,2.1021373,-1.4098018,-1.0910649,-2.2653613,-0.36397058,3.6983845,-3.033449
2017-04-10 18:00:00,0.34775388,1.5431048,-0.589141,1.9623945,-1.7590705,-0.7022874,-2.1373415,-0.010846555,3.3204668,-2.0688016
2017-04-10 19:00:00,0.19151425,1.1774678,-0.16877958,2.057654,-1.7379827,-0.13325888,-1.4088265,0.3318292,2.5660112,-0.9634715
2017-04-10 20:00:00,-0.35811073,1.051395,-0.4622468,2.1811218,-1.7891848,-0.44309288,-1.2939811,-0.07055226,2.102637,-0.49918598
2017-04-10 21:00:00,-0.72009194,1.4913738,-0.17388722,2.0499773,-1.938283,-0.46011418,-1.4012073,-0.21401107,1.5212412,-0.545963
2017-04-10 22:00:00,-1.4486259,1.1593386,0.2499938,1.5941769,-1.5217763,-0.49376994,-1.3710415,-0.37793005,1.0323159,-0.3693704
2017-04-10 23:00:00,-1.5427411,0.602957,1.0612077,0.62976736,-0.66205645,0.0512442,-0.23593083,-0.2012794,0.48981646,0.0103107095
2017-04-11 00:00:00,-1.211997,0.37289137,1.2418426,0.32966545,-0.21164368,0.1460405,0.33787504,0.0848538,0.38799116,0.12416601
2017-04-11 01:00:00,-0.7468422,0.27429697,1.5582343,-0.25387156,0.23801202,0.40671694,0.3240214,0.38161254,0.14769563,0.39654768
2017-04-11 02:00:00,-0.32834256,0.29788065,1.9275126,-0.65952146,0.5347736,0.5364132,0.4529108,0.5669814,-0.08814812,0.54799247
2017-04-11 03:00:00,-0.042449415,0.31951004,2.146885,-0.80407405,0.6747999,0.5641563,0.4808939,0.6277294,-0.19074786,0.54187196
2017-04-11 04:00:00,-0.0050605536,0.31454062,2.1340113,-0.80343187,0.6866672,0.6059748,0.56088567,0.62927884,-0.23970953,0.5240198
2017-04-11 05:00:00,-0.32080942,0.19037433,1.7542356,-0.83985674,0.6423949,0.70172733,0.8354346,0.5460184,-0.33078504,0.49264023
2017-04-11 06:00:00,-0.5571095,0.22485372,1.3394774,-0.40363538,0.36839387,0.8265517,0.70182204,0.5165071,-0.3754888,0.6431745
2017-04-11 07:00:00,-0.42194557,0.08584839,1.2314326,-0.30233616,0.22319964,0.7708088,0.42265353,0.28044477,-0.40949035,0.69351566
2017-04-11 08:00:00,-0.4587568,-0.03982532,0.8661562,-0.038749516,0.015089303,0.5914364,0.10876155,-0.02181384,-0.2340242,0.6064362
2017-04-11 09:00:00,-0.27505028,-0.031971306,0.69539154,0.13438973,0.08037637,0.52076906,0.24351501,0.021453619,-0.408266,0.4739191
2017-04-11 10:00:00,0.036215663,-0.18824041,0.650772,0.05629617,0.38782558,0.59922224,0.57283217,0.33705813,-0.5820658,0.7782301
2017-04-11 11:00:00,-0.054376423,0.12668878,0.23347521,0.22188729,0.49397114,0.28753406,0.8196212,0.17235398,-0.3355148,0.16745138
2017-04-11 12:00:00,0.030255437,-0.15161878,-0.17446634,0.078684986,0.5227001,0.16083068,0.58069766,0.033842683,-0.27418458,0.20256123
2017-04-11 13:00:00,-0.04505074,-0.46893328,-0.16129002,0.013285458,0.6423118,0.4787599,0.9346678,0.24573866,-0.5254491,0.42508245
2017-04-11 14:00:00,-0.34829193,-0.18044114,0.27218673,0.21722177,0.56907344,0.46860304,0.7085862,0.38925588,-0.6868429,0.29902536
2017-04-11 15:00:00,-0.5128306,-0.38649762,0.67421365,0.29979703,0.47623,0.69642043,0.46045992,0.43029302,-0.933177,0.38510466
2017-04-11 16:00:00,-0.15700012,-0.6529046,0.15460289,0.42372948,0.56792176,0.5300715,0.6719581,0.594941,-0.80534196,0.49938476
2017-04-11 17:00:00,0.21778953,-1.0768071,0.08356774,0.23074934,0.8865359,0.5842025,1.2200534,0.72292745,-0.75278556,0.5327841
2017-04-11 18:00:00,-0.21001911,-0.55254155,0.16761398,0.263151,0.83780277,0.24524969,1.0809314,0.32995638,-0.59451574,0.17762682
2017-04-11 19:00:00,-0.06139821,-0.46680826,-0.1675429,-0.10104638,0.67952216,0.30724055,0.7014802,0.16941038,-0.45806438,0.20861953
2017-04-11 20:00:00,0.22548878,-0.8439107,-0.36861935,-0.33379382,0.7402787,0.58848006,0.5688039,0.5521817,-0.55044574,0.40600517
2017-04-11 21:00:00,0.14812565,-1.0914042,-0.57920384,-0.56119573,0.8012593,0.61975527,0.4731834,0.45159772,-0.6743543,0.41121712
2017-04-11 22:00:00,0.042105198,-1.1625025,-0.6410363,-0.4493296,0.7104862,0.6005372,0.3945007,0.23399001,-0.5326623,0.42773184
2017-04-11 23:00:00,0.11732781,-1.2899215,-0.6685084,-0.59902394,0.6779108,0.7114704,0.41551217,0.5226685,-0.69694424,0.5050563
2017-04-12 00:00:00,0.09220958,-1.1533861,-0.53870606,-0.5382086,0.6899785,0.79883486,0.48611408,0.57780576,-0.7165048,0.6589129
2017-04-12 01:00:00,0.095947325,-1.2177911,-0.52975893,-0.55086195,0.782513,0.80786675,0.5695386,0.52796304,-0.7681351,0.6706513
2017-04-12 02:00:00,0.055229962,-1.1621003,-0.5720141,-0.5450871,0.77440774,0.7403803,0.51017773,0.39045078,-0.7538601,0.5657531
2017-04-12 03:00:00,0.0860579,-1.2800603,-0.58735394,-0.6934979,0.74744487,0.78257275,0.43112466,0.45634788,-0.8453411,0.6856852
2017-04-12 04:00:00,0.0651685,-1.1044571,-0.4941781,-0.6015377,0.52611756,0.9273497,0.4459131,0.5280331,-0.71424377,0.7451246
2017-04-12 05:00:00,0.2708956,-1.466335,-0.6370498,-0.7155113,0.71494126,0.9642995,0.5407328,0.7708828,-0.84473336,0.8644735
2017-04-12 06:00:00,0.33553994,-1.8720057,-0.6302408,-0.8315673,0.72099686,1.0226653,0.507846,0.83948976,-0.9771457,1.0147016
2017-04-12 07:00:00,0.33830547,-2.1032348,-0.5834466,-0.8384601,0.6925018,0.93828815,0.25239953,0.73247266,-1.1826442,1.137099
2017-04-12 08:00:00,0.2784909,-1.536245,-0.45808867,-0.37977713,0.82923317,0.559166,0.41961053,0.6701652,-1.0211611,0.8527336
2017-04-12 09:00:00,0.025781095,-1.0129396,-0.21431354,0.1974025,0.5543895,0.35674804,0.44131887,0.4650573,-0.7486689,0.6129731
2017-04-12 10:00:00,-0.1154446,-0.8779769,-0.53952193,0.023057401,0.52886295,0.087750256,0.1365174,0.36360013,-0.70251966,0.52218235
2017-04-12 11:00:00,-0.1809842,-0.88718235,-0.5084876,-0.5673156,0.46172658,0.18973559,-0.009622514,0.30346942,-0.7355082,0.62317455
2017-04-12 12:00:00,-0.3540693,0.08822581,-0.4332063,0.5512119,-0.31308997,0.03998208,-0.76973295,0.19857925,0.32457337,0.13328065
2017-04-12 13:00:00,-0.918217,0.42823744,-0.20271954,0.9808049,-0.94636226,-0.105240524,-1.4029429,-0.73798573,1.3015851,-0.49051195
2017-04-12 14:00:00,-1.6781199,0.85024405,0.35521263,1.1854833,-1.5677884,-0.23727053,-1.2740088,-1.1574244,1.8685464,-1.1178894
2017-04-12 15:00:00,-1.5515275,0.5880086,0.6724546,0.8442433,-1.2416477,-0.21960193,-0.9656956,-0.902295,1.4621078,-0.8342052
2017-04-12 16:00:00,-1.5384958,0.42216396,0.7786756,0.6630626,-0.84213495,-0.13539916,-0.7315916,-0.89310265,1.3227533,-0.88244766
2017-04-12 17:00:00,-1.3910813,0.34032363,1.085295,0.66049564,-0.47611064,-0.06710333,-0.21009818,-0.4873098,0.81021607,-0.32912144
2017-04-12 18:00:00,-1.1696175,0.14660046,1.120264,0.6722491,-0.2480149,0.11346161,0.028381854,-0.14256114,0.494561,0.10940668
2017-04-12 19:00:00,-0.88911766,-0.0574663,0.85069585,0.48173928,0.12572011,0.539199,-0.12575975,0.13615501,0.1634331,0.35546857
2017-04-12 20:00:00,-0.2525527,-0.13540417,0.40063384,0.7499368,0.3729904,0.69312876,0.056081086,0.42041463,0.017942846,0.42079464
2017-04-12 21:00:00,0.14118207,-0.5254387,0.4261588,0.07597834,0.7768518,0.73186105,0.8197061,0.68520784,-0.64107615,0.92398655
