DateTimeUTC,BsR_S12,BbsR_S12,BaCorr2_A13,SSA_700,D3,D24,D27,V_D15,V_D24,Nfrac_coarse
2018-08-14 06:00:00,0.19,0.09,0.1,0.746005144,641.0296173,0.084282873,0.0,0.116178721,0.072379417,0.000214877
2018-08-14 07:00:00,0.37,0.17,0.11,0.849420958,477.8291178,0.0,0.026938799,0.138005918,0.0,2.45e-05
2018-08-14 08:00:00,0.25,0.11,0.09,0.792832973,654.905583,0.065106542,0.002076446,0.428375333,0.055122208,0.000188146
2018-08-14 09:00:00,0.7,0.08,0.16,0.885129386,456.4965539,0.061226799,0.014928099,0.190902095,0.055100858,0.000406868
2018-08-14 10:00:00,0.56,-0.02,0.24,0.839479243,580.3894724,0.165295653,0.06118845,0.372155011,0.137455362,0.000397841
2018-08-14 11:00:00,3.57,0.69,0.95,0.933302018,830.4656096,0.02479281,0.03539857,0.750676733,0.01851887,0.000123097
2018-08-14 12:00:00,0.54,0.0,0.17,0.882803724,761.6585104,0.126895274,0.011693935,0.124769008,0.109605552,0.000408664
2018-08-14 13:00:00,1.06,0.25,0.16,0.936413956,701.6775499,0.157954919,0.04800354,0.146582901,0.133608522,0.000334198
2018-08-14 14:00:00,1.14,0.16,0.19,0.926049683,568.6701581,0.214507384,0.002076446,0.825764503,0.179356097,0.001132566
2018-08-14 15:00:00,1.41,0.36,0.28,0.875314262,474.3480361,0.071078456,0.036318405,0.561580601,0.058571419,0.000340113
2018-08-14 16:00:00,2.65,0.61,0.41,0.906061073,472.7447968,0.075617225,0.023713434,0.722849301,0.061484212,0.000287277
2018-08-14 17:00:00,1.97,0.37,0.39,0.885054168,456.4026363,0.096012329,0.036318405,0.750026081,0.075284561,0.000322449
2018-08-14 18:00:00,2.19,0.62,0.31,0.913073296,483.1149549,0.16855841,0.006468328,0.767525702,0.141837085,0.00049558
2018-08-14 19:00:00,0.3,-0.07,0.09,0.839505079,527.8132496,0.24642008,0.084661323,0.133158166,0.207132164,0.000907216
2018-08-14 20:00:00,0.77,0.3,0.18,0.87189223,527.9063573,0.219204591,0.014928099,0.317770875,0.185375722,0.000665944
2018-08-14 21:00:00,1.17,0.24,0.37,0.838049856,618.0068745,0.120819831,0.003234164,0.507673507,0.0963722,0.000433673
2018-08-14 22:00:00,2.02,0.27,0.54,0.849090138,631.6069602,0.037468668,0.0,0.808905124,0.031513572,0.00014314
2018-08-14 23:00:00,2.03,0.31,0.48,0.867191355,509.5086833,0.044418812,0.023713434,0.796707656,0.03655392,0.000211182
2018-08-15 00:00:00,0.98,0.1,0.27,0.86830239,807.7376297,0.23382008,0.045109861,0.42748959,0.201974312,0.000396652
2018-08-15 01:00:00,0.86,0.08,0.28,0.8368548,634.1461061,0.338651939,0.062940438,0.386887166,0.290177545,0.000635164
2018-08-15 02:00:00,0.96,0.09,0.25,0.8661982,415.1021191,0.216563162,0.038632734,0.308264105,0.182575848,0.000537778
2018-08-15 03:00:00,0.83,-0.03,0.23,0.864916197,542.8095286,0.141578815,0.003234164,0.187866718,0.115027994,0.000344516
2018-08-15 04:00:00,0.78,0.04,0.25,0.831126273,569.7326496,0.024525058,0.026938799,0.181165671,0.02124496,0.000384084
2018-08-15 05:00:00,0.69,0.24,0.91,0.546201609,488.6234668,0.084888762,0.013770381,0.334992435,0.070008603,0.000529589
2018-08-15 06:00:00,1.13,0.23,1.29,0.583000344,539.7717098,0.125580879,0.0,0.650531308,0.107661847,0.00043469
2018-08-15 07:00:00,1.89,0.45,0.85,0.78012945,624.6882666,0.071448812,0.050104207,0.294063611,0.059615502,0.000296989
2018-08-15 08:00:00,1.65,0.11,0.36,0.895630153,564.5369056,0.151117001,0.013770381,0.318432684,0.126074811,0.000404259
2018-08-15 09:00:00,2.77,0.21,0.45,0.918095723,415.2379223,0.241632829,0.003234164,0.515034379,0.203188171,0.000598022
2018-08-15 10:00:00,1.81,0.38,0.34,0.912825365,763.5356997,0.292117395,0.039869334,0.293837857,0.247315994,0.00078089
2018-08-15 11:00:00,1.63,0.31,0.32,0.90387677,1379.218779,0.124067001,0.038641533,0.182056455,0.102996165,0.000394446
2018-08-15 12:00:00,1.26,0.12,0.42,0.846139218,1305.861097,0.335308017,0.015006981,0.30570281,0.291695228,0.00050024
2018-08-15 13:00:00,1.79,0.29,0.6,0.84367059,1177.146588,0.258124069,0.045781907,0.762720174,0.217022621,0.000376954
2018-08-15 14:00:00,2.16,0.25,0.8,0.820817849,1146.67562,0.269474252,0.033417127,1.078290697,0.225146449,0.000337071
2018-08-15 15:00:00,3.44,0.65,0.93,0.851464951,1041.708701,0.164025754,0.039878133,1.37282234,0.136750681,0.00029414
2018-08-15 16:00:00,2.62,0.57,0.8,0.83293529,717.0660411,0.292679549,0.111515119,1.359921003,0.252713214,0.000501741
2018-08-15 17:00:00,2.45,0.47,0.73,0.839321852,592.1926939,0.411542572,0.134218229,1.392130138,0.350456048,0.000716317
2018-08-15 18:00:00,1.5,0.19,0.49,0.829306866,444.6703827,0.328211657,0.144684362,0.754314654,0.275090436,0.000834861
2018-08-15 19:00:00,1.71,0.25,0.57,0.82385581,297.5715886,0.27903715,0.165642078,0.539739025,0.227250751,0.001102164
2018-08-15 20:00:00,0.74,0.39,0.17,0.878747834,406.1429703,0.311247672,0.115222241,0.154853977,0.265706888,0.001157394
2018-08-15 21:00:00,1.0,0.22,0.06,0.982836454,362.849035,0.241666226,0.177808971,0.205741988,0.208185292,0.000677894
2018-08-15 22:00:00,0.7,0.05,0.1,0.927282224,383.6697798,0.08586963,0.022633027,0.226294653,0.070503674,0.000413223
2018-08-15 23:00:00,0.62,0.15,0.1,0.91788178,328.7221398,0.084910042,0.011693935,0.178644288,0.072944304,0.000287688
2018-08-16 00:00:00,0.65,0.1,0.13,0.922014314,304.5108202,0.024906315,0.038632734,0.215098862,0.018944144,0.000307753
2018-08-16 01:00:00,0.6,0.23,0.13,0.89055476,324.7539796,0.059406755,0.0,0.07515966,0.050108205,0.000318774
2018-08-16 02:00:00,1.05,0.22,0.13,0.942277562,296.7678499,0.059583519,0.010772913,0.158769958,0.047602781,0.000339338
2018-08-16 03:00:00,0.65,0.06,0.14,0.886893305,317.3348722,0.078152377,0.079429595,0.250272789,0.062888925,0.000423256
2018-08-16 04:00:00,0.6,-0.08,0.1,0.916589089,360.7247584,0.07541809,0.0,0.252347706,0.065393875,0.000370483
2018-08-16 05:00:00,0.81,0.12,0.13,0.906602265,352.4022225,0.051356318,0.03539857,0.229108474,0.042681804,0.000426481
2018-08-16 06:00:00,0.94,0.28,0.12,0.935089736,309.6264992,0.012577902,0.02578988,0.144679493,0.009229178,0.000445756
2018-08-16 07:00:00,0.92,0.16,0.22,0.87714119,451.3660233,0.083022936,0.003234164,0.237491517,0.07058526,0.000311765
2018-08-16 08:00:00,1.26,0.08,0.21,0.92714677,347.7497591,0.079663541,0.0,0.1598998,0.066454658,0.000375111
2018-08-16 09:00:00,1.74,0.24,0.35,0.909741417,383.7288074,0.037468668,0.007387056,0.400795222,0.031513572,0.000269218
2018-08-16 10:00:00,1.87,0.27,0.43,0.887335746,678.6309265,0.082863033,0.025781081,0.432764225,0.069656689,0.000261458
2018-08-16 11:00:00,0.94,0.09,0.19,0.894891556,434.9559096,0.175129282,0.002076446,0.155556936,0.152096118,0.000565591
2018-08-16 12:00:00,1.86,0.43,0.48,0.90520874,683.197674,0.200292409,0.04740927,0.454233372,0.170561065,0.000591048
2018-08-16 13:00:00,1.85,0.32,0.54,0.859207393,2706.793179,0.154831838,0.040486363,0.62695543,0.129142538,0.000189998
2018-08-16 14:00:00,3.31,0.47,1.16,0.841522502,4029.772053,0.103540045,0.045534944,2.097826548,0.085302054,8.17e-05
2018-08-16 15:00:00,3.83,0.86,1.06,0.849671551,3398.552827,0.095440935,0.061344643,2.086338318,0.078885867,0.000143968
2018-08-16 16:00:00,3.77,0.7,1.14,0.839218453,2203.421762,0.24734327,0.157108309,2.067156701,0.20419677,0.000243595
2018-08-16 17:00:00,4.09,0.76,1.22,0.839914182,1849.484303,0.355191303,0.257974205,2.523035961,0.294728143,0.000393499
2018-08-16 18:00:00,6.37,1.15,2.0,0.828368855,1517.398052,0.373296514,0.23033229,3.103049937,0.314003417,0.000301762
2018-08-16 19:00:00,5.76,1.12,1.35,0.86952644,1284.766919,0.409124221,0.182315572,2.871848036,0.343768992,0.000361347
2018-08-16 20:00:00,4.58,0.62,1.34,0.839364182,2161.398173,0.37937282,0.149633572,2.598649112,0.322785329,0.000276672
2018-08-16 21:00:00,5.04,0.91,1.19,0.867286091,1920.924362,0.521372218,0.099433863,2.295617745,0.446372381,0.000402
2018-08-16 22:00:00,4.94,0.89,1.15,0.874116151,1405.910717,0.361850049,0.126584491,2.385048552,0.305090575,0.000454566
2018-08-16 23:00:00,5.44,0.97,1.45,0.853938471,1289.345089,0.341952339,0.108195385,3.026883722,0.286861037,0.000421639
2018-08-17 00:00:00,8.13,1.18,1.7,0.880675635,878.6616639,0.35840266,0.176252926,3.402213826,0.296104973,0.00045019
2018-08-17 01:00:00,7.85,1.23,1.65,0.877697916,833.218073,0.341292284,0.140610353,3.825882876,0.286706119,0.000508938
2018-08-17 02:00:00,7.79,1.17,1.49,0.891519863,562.5576149,0.53676883,0.236116966,3.029794969,0.452460398,0.000767555
2018-08-17 03:00:00,6.08,1.0,1.43,0.869924672,436.6853554,0.893048579,0.471272711,2.914303009,0.7451856,0.001348
2018-08-17 04:00:00,5.83,0.9,1.28,0.878344701,501.1343727,0.632398667,0.181413335,2.576741925,0.529682726,0.000806598
2018-08-17 05:00:00,5.88,1.08,1.23,0.881784813,493.3520496,0.522269003,0.099066341,2.358416901,0.442377443,0.000913993
2018-08-17 06:00:00,4.86,0.72,1.16,0.864437003,525.2817881,0.453738349,0.098342384,2.374437639,0.372030077,0.000989041
2018-08-17 07:00:00,5.37,0.78,1.12,0.889178893,432.3538939,0.491896203,0.101215178,2.232713811,0.417018302,0.000875692
2018-08-17 08:00:00,4.07,0.6,0.99,0.864695753,487.5353894,0.37793662,0.078264185,2.258250655,0.321567177,0.000808851
2018-08-17 09:00:00,4.19,0.78,1.33,0.827315648,542.9483287,0.349720662,0.108692629,2.195220704,0.298758857,0.000684698
2018-08-17 10:00:00,5.45,0.89,1.3,0.865836954,506.9529984,0.388708124,0.070962132,2.470739136,0.334383727,0.000600489
2018-08-17 11:00:00,5.26,0.87,2.29,0.778429823,594.3051692,0.377995161,0.085897923,2.983515651,0.319661934,0.000454868
2018-08-17 12:00:00,6.03,0.93,2.1,0.816780164,521.8292035,0.390054724,0.195629643,2.827568688,0.334101081,0.000500947
2018-08-17 13:00:00,5.4,1.11,1.41,0.847055988,377.4219684,0.331645425,0.123049682,2.31142405,0.28486341,0.000665306
2018-08-17 14:00:00,3.9,0.67,1.0,0.85327593,376.8695552,0.411516288,0.249459641,1.848929848,0.342963557,0.000851814
2018-08-17 15:00:00,5.34,1.02,1.27,0.861247383,378.1229674,0.336892964,0.142678,2.393984659,0.27535248,0.000845985
2018-08-17 16:00:00,6.32,1.18,1.33,0.873041954,482.0022225,0.344158954,0.203889062,2.998905484,0.288458748,0.000566293
2018-08-17 17:00:00,6.52,1.29,2.41,0.797053229,481.8749313,0.226816798,0.057112963,2.790260512,0.191671705,0.000429124
2018-08-17 18:00:00,5.56,0.85,1.51,0.84338414,422.3371982,0.393468519,0.141536308,2.314189859,0.338502759,0.000650601
2018-08-17 19:00:00,7.07,1.19,1.46,0.874380369,372.842592,0.392877552,0.077104895,2.674829868,0.330600752,0.000751753
2018-08-17 20:00:00,6.8,1.23,1.29,0.884207306,307.6260677,0.509574807,0.196503113,2.91334827,0.428542759,0.000780406
2018-08-17 21:00:00,5.63,0.85,1.18,0.879290899,336.2712783,0.59941369,0.158922783,2.429163627,0.506641957,0.000810874
2018-08-17 22:00:00,5.57,1.0,1.24,0.872899974,281.7504655,0.524633549,0.126410575,2.250054527,0.456085566,0.00081277
2018-08-17 23:00:00,5.89,1.06,1.34,0.866444643,320.0008276,0.545158647,0.071112679,2.932269589,0.455586161,0.000861632
2018-08-18 00:00:00,6.36,0.98,1.25,0.882904864,299.5032393,0.314238797,0.235451506,2.916397182,0.260905588,0.000795997
2018-08-18 01:00:00,5.6,1.03,1.08,0.887721733,270.0209162,0.307932704,0.112591241,2.315125434,0.250892324,0.000793517
2018-08-18 02:00:00,4.35,0.76,0.97,0.871860433,322.7816846,0.523048149,0.134368302,1.839506453,0.440706861,0.000973006
2018-08-18 03:00:00,4.07,0.74,0.98,0.865961583,224.8890764,0.447962447,0.219781149,2.033875072,0.377375048,0.000912721
2018-08-18 04:00:00,3.85,0.54,0.98,0.861403161,201.054083,0.351685222,0.051570962,2.227228711,0.293556035,0.000848077
2018-08-18 05:00:00,3.66,0.84,1.49,0.788470709,195.4010167,0.425192556,0.171015079,1.934124717,0.368316215,0.000710391
2018-08-18 06:00:00,3.97,0.65,1.05,0.852511497,252.6469159,0.450209885,0.120303767,1.945348353,0.382586794,0.000739998
2018-08-18 07:00:00,4.01,0.85,1.04,0.853624844,257.2615782,0.328555995,0.07539994,2.257801296,0.27544381,0.000653817
2018-08-18 08:00:00,4.91,0.92,1.1,0.871189346,291.3669366,0.230010938,0.088198439,2.248081166,0.194869855,0.000596024
2018-08-18 09:00:00,3.92,0.57,1.09,0.841929154,235.688973,0.296492577,0.165627793,2.118482916,0.250815265,0.000650174
2018-08-18 10:00:00,4.89,0.91,1.68,0.807325521,190.8317541,0.378281478,0.173338207,2.365522026,0.318771596,0.000665532
2018-08-18 11:00:00,6.18,1.04,1.45,0.860255404,294.2659377,0.296074791,0.132378465,2.66004557,0.2358252,0.000694569
2018-08-18 12:00:00,6.03,1.0,1.38,0.864214178,283.2279119,0.215831962,0.159080582,2.83260947,0.18622506,0.000587946
2018-08-18 13:00:00,6.27,1.03,1.47,0.868827416,702.6289464,0.365172,0.143161364,3.069284241,0.303553119,0.000508019
2018-08-18 14:00:00,6.4,1.06,1.44,0.866877793,330.179669,0.437665289,0.075037342,3.104122431,0.380604379,0.00067173
2018-08-18 15:00:00,7.52,1.21,1.71,0.861900629,612.4275159,0.567077675,0.085643643,3.590324807,0.479555776,0.000549516
2018-08-18 16:00:00,8.48,1.6,1.71,0.87337432,393.2016196,0.559159333,0.110434711,3.720773928,0.483757798,0.000690041
2018-08-18 17:00:00,7.27,1.45,1.45,0.877285321,395.611027,0.438811212,0.090204802,3.175076728,0.369205358,0.000726726
2018-08-18 18:00:00,4.58,0.87,1.24,0.847841673,197.4480183,0.520140701,0.152468173,2.443152746,0.449080333,0.001020675
2018-08-18 19:00:00,5.6,0.85,1.34,0.860515707,225.3766366,0.635443885,0.113499969,2.666474672,0.552574903,0.001014434
2018-08-18 20:00:00,5.92,0.85,1.32,0.868107016,219.8314438,0.238056579,0.12990606,2.916220842,0.193478227,0.000832807
2018-08-18 21:00:00,6.85,1.26,1.4,0.878500727,222.3802719,0.507156751,0.129171899,3.267433324,0.427126988,0.000646011
2018-08-18 22:00:00,7.83,1.39,1.49,0.884462554,144.9048589,0.471362098,0.151710018,2.87700781,0.398953013,0.000783495
2018-08-18 23:00:00,7.74,1.18,1.54,0.880328044,212.0987764,0.47290214,0.123366447,2.884438589,0.395175035,0.000881813
2018-08-19 00:00:00,7.95,1.29,1.55,0.883275605,131.625379,0.394624875,0.178164346,3.529069071,0.337684159,0.000986348
2018-08-19 01:00:00,7.76,1.22,1.5,0.886878362,84.58311512,0.565096428,0.195054078,3.402371821,0.488712275,0.001157139
2018-08-19 02:00:00,7.26,1.25,1.53,0.875762262,65.27462095,0.586300564,0.157771185,3.033472056,0.491981342,0.00121087
2018-08-19 03:00:00,7.46,1.3,1.47,0.884755217,72.46116447,0.507398559,0.204200443,3.361415313,0.433267018,0.001198052
2018-08-19 04:00:00,6.87,1.12,1.34,0.886786758,79.0075809,0.638204621,0.133315993,3.19740774,0.543384802,0.001288969
2018-08-19 05:00:00,7.41,1.32,1.37,0.890084464,51.80687454,0.578187265,0.118396693,2.648123105,0.499898985,0.001251427
2018-08-19 06:00:00,6.73,1.25,1.36,0.882585198,76.29767401,0.602429982,0.17617521,3.146909592,0.506958501,0.001222064
2018-08-19 07:00:00,6.85,0.99,1.45,0.879433226,121.1674361,0.474474862,0.169300033,3.241518683,0.408488072,0.000857693
2018-08-19 08:00:00,6.66,1.09,1.7,0.853692798,116.7147658,0.367114775,0.125928936,3.563945354,0.308241911,0.00100567
2018-08-19 09:00:00,6.83,1.13,1.59,0.863985006,630.1080804,0.582813959,0.075202706,3.218975385,0.506928343,0.000825894
2018-08-19 10:00:00,6.87,1.2,1.52,0.87432246,344.4278085,0.40908504,0.18239994,3.484146259,0.341435844,0.000913116
2018-08-19 11:00:00,6.72,1.47,1.35,0.879900217,153.6297384,0.411448376,0.05572496,3.044262367,0.341779215,0.000994844
2018-08-19 12:00:00,6.18,0.88,1.41,0.864914623,131.6,0.536777247,0.128922539,3.109720244,0.456658789,0.001139831
2018-08-19 13:00:00,7.65,1.36,1.65,0.870663143,120.4320467,0.336969678,0.108374757,3.218744427,0.27728031,0.000905841
2018-08-19 14:00:00,7.73,1.18,1.59,0.874715554,195.1774464,0.479198208,0.154468139,3.824467948,0.406996919,0.000787955
2018-08-19 15:00:00,5.45,0.8,0.98,0.882254273,276.0085976,0.455265393,0.186445946,1.957379563,0.385985668,0.00116231
2018-08-19 16:00:00,3.59,0.59,0.76,0.868558305,268.0079947,0.527015442,0.13545483,1.445398974,0.443567366,0.001551403
2018-08-19 17:00:00,2.47,0.37,0.48,0.877732736,278.9121294,0.548752652,0.243075216,1.019049472,0.463527643,0.001927477
2018-08-19 18:00:00,4.34,0.7,0.89,0.873485694,245.9351825,0.322358548,0.081737433,1.774485542,0.279241764,0.001059825
2018-08-19 19:00:00,9.95,1.46,1.46,0.903583756,148.8288252,0.318724769,0.139839113,2.923277955,0.274914734,0.000712435
2018-08-19 20:00:00,9.31,1.57,1.32,0.905867465,198.3905069,0.260744456,0.065650416,2.555115857,0.219626798,0.000469061
2018-08-19 21:00:00,10.47,1.61,1.45,0.907915193,149.9964682,0.379623445,0.118204804,3.186238557,0.321399458,0.000861795
2018-08-19 22:00:00,11.22,1.43,1.53,0.909994353,176.8893867,0.592571148,0.154854894,3.151145858,0.497286444,0.001269911
2018-08-19 23:00:00,11.41,1.58,1.51,0.912133229,192.958339,0.446292158,0.175846137,3.12174947,0.379497339,0.0012345
2018-08-20 00:00:00,10.25,1.4,1.35,0.91321004,141.2686597,0.561469625,0.160103112,2.939549399,0.488944745,0.001569829
2018-08-20 01:00:00,7.13,0.96,1.08,0.904605178,114.9858371,0.648813031,0.132071699,2.409492573,0.556053641,0.001920708
2018-08-20 02:00:00,7.42,0.92,1.21,0.896468511,125.056013,0.74451609,0.220102339,2.604143385,0.627487255,0.001931162
2018-08-20 03:00:00,6.78,1.2,1.06,0.903808041,118.1414541,0.551137495,0.170507873,2.181578478,0.463978749,0.001760186
2018-08-20 04:00:00,5.56,0.94,0.84,0.9070551,152.902326,0.514665598,0.074203988,1.981173679,0.436824949,0.001373866
2018-08-20 05:00:00,5.08,0.77,0.9,0.891834531,107.0942456,0.410012434,0.131230747,1.85798511,0.347673805,0.00150981
2018-08-20 06:00:00,5.19,0.85,1.25,0.855815657,103.7692626,0.451480277,0.072198732,2.224520577,0.393741837,0.001363835
2018-08-20 07:00:00,4.74,0.81,1.17,0.852711444,153.9338732,0.239265716,0.120385457,1.856957898,0.204554294,0.001089298
2018-08-20 08:00:00,5.11,0.76,0.99,0.880901149,165.5829082,0.360985583,0.079430796,2.119009371,0.311037453,0.000904294
2018-08-20 09:00:00,5.23,0.69,0.98,0.884727681,182.0720881,0.420712968,0.19352443,1.913222101,0.356569084,0.001001188
2018-08-20 10:00:00,5.03,0.9,0.97,0.888494647,153.416282,0.293512082,0.056873879,1.984666909,0.247836038,0.000738906
2018-08-20 11:00:00,6.18,1.09,1.05,0.907099449,571.4085976,0.357365381,0.103055348,1.790245072,0.303367463,0.000657906
2018-08-20 12:00:00,3.9,0.57,0.68,0.893786329,188.3194178,0.354036811,0.081498349,1.564346398,0.29371301,0.001188916
2018-08-20 13:00:00,5.72,0.9,1.16,0.888766307,788.3410403,0.369950606,0.218116382,1.927036863,0.312603232,0.000709232
2018-08-20 14:00:00,7.9,1.29,1.52,0.879408187,328.9936249,0.306227052,0.139752909,3.15302072,0.251240904,0.00084867
2018-08-20 15:00:00,9.1,1.14,1.65,0.885000893,366.5836146,0.263972895,0.048177426,3.625740849,0.227408102,0.00058086
2018-08-20 16:00:00,10.87,1.56,1.9,0.887034763,339.1109236,0.618500093,0.220967195,4.077205681,0.533092555,0.000878644
2018-08-20 17:00:00,13.17,1.99,2.12,0.893558803,419.3718132,0.649178195,0.259477893,4.239027445,0.553814097,0.000946681
2018-08-20 18:00:00,12.87,1.84,2.04,0.896160313,401.606978,0.601893593,0.165627793,4.581395131,0.503957642,0.001061562
2018-08-20 19:00:00,13.04,1.99,1.88,0.905202833,416.5641968,0.807845223,0.233723754,4.258656438,0.686568496,0.001382754
2018-08-20 20:00:00,13.27,1.78,1.82,0.909144114,372.4650066,1.042114509,0.336040751,4.139500695,0.888524341,0.001652172
2018-08-20 21:00:00,10.66,1.5,1.73,0.896631537,441.2148692,0.954329905,0.392094973,3.928441848,0.812358991,0.001738342
2018-08-20 22:00:00,11.28,1.49,1.51,0.911941152,526.4276193,0.883189546,0.159697464,3.631578794,0.748879832,0.001584098
2018-08-20 23:00:00,8.71,1.25,1.27,0.908057185,372.100396,0.846290751,0.243174266,3.186376223,0.722827944,0.001869299
2018-08-21 00:00:00,7.98,1.21,1.31,0.899638391,330.9055652,0.973194952,0.255002843,3.121509175,0.827030692,0.001754227
2018-08-21 01:00:00,9.53,1.29,1.44,0.906287191,404.6478114,0.644638573,0.255842689,3.383870686,0.542088693,0.001526862
2018-08-21 02:00:00,9.32,1.1,1.45,0.902648446,395.6566337,0.582224867,0.164015544,3.528633015,0.498052567,0.001383467
2018-08-21 03:00:00,10.86,1.71,1.63,0.902554159,326.3979666,0.644296735,0.193646999,3.812371873,0.549462661,0.00130486
2018-08-21 04:00:00,11.9,1.67,1.6,0.911500258,271.5164711,0.505749033,0.188945578,3.912929966,0.4296918,0.001336028
2018-08-21 05:00:00,10.22,1.65,1.52,0.904663081,288.5685385,0.494039072,0.163329955,3.818726354,0.4134382,0.001365776
2018-08-21 06:00:00,11.18,1.68,1.7,0.899220896,249.5348899,0.668926567,0.224937312,4.230605072,0.578775312,0.001604935
2018-08-21 07:00:00,11.2,1.57,1.74,0.899456085,317.4297384,0.877105483,0.188627706,3.850596859,0.755712274,0.001518411
2018-08-21 08:00:00,9.83,1.3,1.43,0.904285453,366.8164711,0.675887489,0.222025165,3.425786646,0.567187419,0.001506761
2018-08-21 09:00:00,9.74,1.34,1.41,0.902523296,649.0163854,0.851658366,0.195491682,3.568009993,0.731507965,0.001523657
2018-08-21 10:00:00,8.77,1.42,1.25,0.908238906,369.5788592,0.575717901,0.219301265,3.497516703,0.490575871,0.001097967
2018-08-21 11:00:00,8.85,1.3,1.39,0.904188029,333.5476223,0.617172872,0.168873157,3.741209257,0.512908989,0.001289531
2018-08-21 12:00:00,8.62,1.3,1.61,0.880227868,437.0115265,0.683695353,0.355060709,3.497132955,0.576841173,0.001056802
2018-08-21 13:00:00,10.84,1.7,1.7,0.896553788,466.0993114,0.611814972,0.200966279,4.314630186,0.523079549,0.000923023
2018-08-21 14:00:00,9.13,1.23,1.42,0.896626707,329.9587528,0.627785643,0.231747601,3.691545619,0.529416243,0.001166848
2018-08-21 15:00:00,7.33,1.15,1.03,0.905226723,253.054686,0.566108231,0.338648485,2.846924989,0.481982858,0.001433343
2018-08-21 16:00:00,7.77,1.09,1.24,0.895402446,366.0764297,0.762570678,0.325094155,3.159942315,0.644781958,0.001489136
2018-08-21 17:00:00,9.26,1.5,1.32,0.903630069,433.4352859,0.549547257,0.245890742,3.225669243,0.464590187,0.001084188
2018-08-21 18:00:00,7.74,1.07,1.06,0.912238482,318.6246727,0.676263995,0.184298216,2.821225854,0.590409269,0.001141232
2018-08-21 19:00:00,5.76,0.95,1.2,0.867558587,303.1260854,0.599424038,0.221204987,2.625441069,0.502097581,0.001357649
2018-08-21 20:00:00,5.75,1.0,0.96,0.89321195,302.0359746,0.636088913,0.252528441,2.462152653,0.535260021,0.001497648
2018-08-21 21:00:00,6.45,0.97,1.09,0.89033145,281.5982769,0.631334521,0.2664593,3.147708156,0.53626029,0.001265648
2018-08-21 22:00:00,7.43,1.17,1.04,0.904191978,299.8723984,0.472176702,0.224272958,2.698358481,0.400032621,0.000864844
2018-08-21 23:00:00,7.15,1.22,0.99,0.906325368,270.3070637,0.625792632,0.210626401,2.97338087,0.541661077,0.001112647
2018-08-22 00:00:00,7.38,0.92,0.98,0.911136014,280.3510684,0.533608725,0.137612966,2.701258407,0.450867357,0.001094362
2018-08-22 01:00:00,7.01,1.08,0.94,0.914091697,205.9266026,0.639248678,0.151258147,2.831796691,0.55227956,0.001197467
2018-08-22 02:00:00,6.51,1.07,1.06,0.896313144,174.0017231,0.487039131,0.119221248,2.969414729,0.412052383,0.001091299
2018-08-22 03:00:00,7.01,1.0,1.07,0.900749405,165.4349934,0.545064883,0.141028242,3.453603504,0.460134028,0.001173918
2018-08-22 04:00:00,6.97,1.06,1.09,0.897954769,165.0279119,0.454788051,0.18150493,2.831361546,0.383260537,0.001173653
2018-08-22 05:00:00,7.4,1.15,1.09,0.903225589,169.8499483,0.420512243,0.155775228,3.386810525,0.352026477,0.00111105
2018-08-22 06:00:00,7.09,1.23,1.12,0.896117192,175.9707788,0.479931513,0.153469698,3.126975019,0.405424901,0.001193586
2018-08-22 07:00:00,7.64,1.15,1.21,0.894587408,165.2024294,0.384160896,0.196804959,3.561766733,0.320295607,0.001092337
2018-08-22 08:00:00,8.23,1.02,1.23,0.899418066,181.3470194,0.235954666,0.145521495,3.576965683,0.20274685,0.001055833
2018-08-22 09:00:00,8.63,1.35,1.3,0.899321146,245.8687631,0.479390983,0.148553164,3.373649636,0.404600363,0.00085231
2018-08-22 10:00:00,8.84,1.49,1.43,0.896786178,347.5381469,0.470684871,0.169857361,3.571958862,0.397582727,0.001042563
2018-08-22 11:00:00,8.57,1.34,1.68,0.893305139,283.7413507,0.346243603,0.179654855,3.711777088,0.293177487,0.00107792
2018-08-22 12:00:00,9.11,1.49,1.84,0.88799641,146.6675395,0.436117369,0.187937933,3.824510755,0.369052275,0.001294394
2018-08-22 13:00:00,8.85,1.37,1.93,0.881060192,179.2899897,0.584918749,0.139554959,4.186520901,0.499303656,0.001185928
2018-08-22 14:00:00,10.91,1.54,2.34,0.883558918,270.7743106,0.459795297,0.260069484,4.820056403,0.387989846,0.000900852
2018-08-22 15:00:00,12.23,2.05,2.47,0.885752928,199.3058578,0.660303423,0.282127956,5.264815893,0.564743681,0.001121127
2018-08-22 16:00:00,12.12,2.0,2.37,0.889204388,223.1141629,0.41599568,0.216043438,4.665798624,0.346878801,0.00106337
2018-08-22 17:00:00,12.51,1.85,2.46,0.886784364,251.4640934,0.587525265,0.307504875,5.213137416,0.493502963,0.001239203
2018-08-22 18:00:00,13.06,2.02,3.03,0.868907544,315.6956406,0.626520405,0.220434949,4.821216985,0.53163137,0.001166364
2018-08-22 19:00:00,13.46,1.89,2.43,0.894810477,260.9882666,0.634571526,0.365049982,5.11030972,0.54116081,0.001267461
2018-08-22 20:00:00,14.98,2.3,2.54,0.900338353,261.6168849,0.865647353,0.443204079,5.466784443,0.735258344,0.001364016
2018-08-22 21:00:00,13.5,1.8,2.26,0.902514607,268.7092183,0.624808121,0.223692001,4.371439517,0.529057432,0.001245575
